total_rooms,house_value
1973,279.1
2867,95.3
1687,81.9
12139,132.5
2479,236.2
4802,227.7
12070,192.4
1755,183.4
1947,500.001
1801,133.7
1486,221
3167,467.7
3461,190.8
1580,202.7
4026,218.1
1362,177.8
1211,161.4
1461,173.2
1851,135.3
1740,132.4
602,34.2
540,67.5
674,69.4
5320,133.4
15018,201.8
8800,219.4
3980,256.7
2157,204.4
1864,177.5
1078,186.9
3023,350
4153,286.2
3526,335.5
2267,277.9
660,241
250,500.001
4274,233.9
1416,279.8
947,160.7
2096,238.3
2687,169.7
1276,155
1445,211
1608,121
3759,158.6
1950,87.9
1697,123.1
2559,107.9
2438,107.2
2670,108.9
2983,168.1
5623,205.1
494,418.8
495,179.2
1687,158.4
8068,264.2
3160,348.4
3088,355.3
10236,261.1
4713,253.8
3992,299.3
1617,191.1
4228,229.1
1406,190
1943,184.3
2587,190.4
4934,194.8
2715,162
424,293.8
6601,174.8
2321,426
140,179.2
3766,119.4
2948,146.9
4224,139.9
10509,204.3
2688,133.9
2371,174.5
17032,213.7
2853,168.4
2358,174.6
3112,172.5
1773,201.1
2211,199.8
1947,193
1959,338.4
3195,378.2
2829,359.5
2093,271.5
2123,262.7
2127,217.1
2794,178.4
1515,241.2
5690,116.3
1105,82.1
1755,103.1
3794,95.3
2602,167.2
2875,152.5
6809,165
4032,146.8
1141,108.5
3090,124.7
3646,164.7
4156,178.6
6296,188.4
2163,211
14701,245
3650,325.6
2978,277.8
3283,283.7
2850,241.9
3034,241.3
2199,235.7
2281,259.5
2240,289.6
943,228.6
2152,192.2
2512,189.1
1049,150
6912,168.3
32627,118.8
4815,79.8
2551,125.2
7212,122.6
2202,87.5
1019,81.3
3544,122.2
3851,120.6
3251,172
2086,154.4
3058,130.8
2738,122.5
3956,215.5
2358,192.8
2781,223.3
1642,231.4
2473,224.2
4412,227.6
1807,164.5
906,235.6
3912,221.5
3631,184.4
1868,260.5
3179,265.8
2581,272.4
2493,190
8581,162.2
1222,116.7
352,275
4518,178.5
1951,128.5
1674,133.1
1124,128.5
1942,105.1
2724,97.3
2807,170.4
1584,166.8
2496,320.7
2218,456.5
570,416.7
962,328
3189,374.1
2396,185.5
3477,172.6
5532,343
1898,212.5
1794,209.9
1929,235.6
1870,186.5
5957,253.1
2277,217
2996,209.7
3244,224
1911,249.5
3379,236.2
4096,251.8
3398,350
2070,244.5
2413,257.2
2635,248
1674,253.3
6010,107.3
2236,97
7744,111.4
2923,85.8
2242,60.3
2978,66.3
6331,154.8
1974,210
176,93.8
1120,96.4
1265,93.5
1017,99.1
3018,127
3268,131
2070,113.4
3995,165.2
4711,485.4
1906,227.7
4137,286.2
3747,330.8
1650,320.9
2913,167.9
1558,215.2
802,196.3
1834,161.5
1624,167.6
2298,182.4
7609,195.3
3279,175.8
2506,231.4
2044,177.5
1504,219.4
2085,222.8
2873,176.4
1340,179.5
2030,279.1
3030,218.7
4021,241.2
3344,245.6
3671,241
2349,233.1
4487,291.5
2599,349.3
1573,420
2437,169.1
1746,378.8
821,87.5
9831,112.6
3263,130.3
1741,77.9
1890,78.7
3819,72.5
1282,97.9
839,122.7
2139,107.5
5115,146.4
2572,75.8
1710,145.3
6365,103.6
1970,145.9
1150,152.4
2919,164.7
3633,184.8
4430,209.9
821,209.1
4045,171.7
3936,183.8
2914,178.6
1848,182.5
6404,193.4
3127,173.6
1125,181
4559,179
1887,165.3
11181,232.7
5684,185.8
2308,191
1649,115.2
1828,123.5
2644,183.1
3057,230.9
4454,282.6
3609,213.1
3243,257.4
2394,259.3
2332,123.4
2543,237.4
5389,500.001
5507,245.2
2714,387.5
1903,288.4
4431,298.6
2938,162.4
1771,161.8
5665,142.1
2248,131.2
3723,133.1
2748,185
2351,102.3
2976,85.1
957,55
857,112.5
677,94.8
502,200
549,153.1
3167,200.7
2380,142.6
4545,126.1
7505,204.2
13182,352.9
5524,229.9
762,201.8
835,195.8
1237,187.5
1579,214.8
3315,140.1
3375,182.2
2512,162.9
1535,160.1
1934,163.6
3015,176.3
5762,192.6
3403,191.9
2749,166.1
3624,198.4
2795,250.8
1808,184.8
5939,234.6
2363,141.6
7991,238.8
3574,274.1
9176,473.4
4921,307.9
2902,128.9
2190,122.3
2958,191.8
3852,221.3
958,362.5
5273,89.9
568,78.1
2901,84.5
444,137.5
3425,88.9
7272,98.8
790,166.5
3364,133.4
2269,100
228,400
4719,282.5
4236,300.6
426,367.9
1837,265.3
2156,199.1
1793,243.2
8748,276.6
12980,286.5
1525,128.6
3148,159.6
2109,205.9
1481,137.5
735,188.1
2228,172.8
2987,127.9
6275,178.6
4208,87.5
1957,294.2
2312,311.8
1982,289.2
1816,291.2
3773,241.2
6425,237.6
238,125
3138,140.4
2381,218
891,186.3
2816,65.6
7653,117.8
7254,87.3
242,67.5
3216,161.7
9621,313.7
3634,293.2
5032,264.8
2938,178.9
2411,263.6
1489,267
2391,267.8
1777,258.1
2052,181.1
8162,210.3
1602,156.8
1448,174.1
1536,153.3
2391,182.1
2277,185.2
5274,177.3
2519,173.4
1939,112.5
6160,178.4
1852,279.5
4393,246.5
2814,224.1
6958,262.4
7245,361.2
2552,500.001
8638,351.8
338,108.3
1044,195.3
3634,156.3
6332,347.7
5103,159.7
1707,126.6
1737,147
2264,99.4
3644,117.8
2713,144.1
2203,163.9
1812,229.4
4337,247.2
522,238.5
1569,278.5
5519,393.2
91,500.001
3805,254.2
4430,261.1
3308,248.7
3719,273.7
1767,351.6
2655,246.8
1334,229.8
1050,163.5
3851,335.6
938,194.5
1557,183.7
1566,174.5
3500,153.7
1170,325.9
1087,309
2479,289.1
3137,270.3
1839,184.9
1471,175.8
3797,152.4
859,215.9
360,112.5
1892,228
3298,305.6
2383,265.7
2498,183.9
7357,361.4
1921,405.9
2825,485
1080,500.001
1918,402.3
3703,368.4
1616,278.8
10053,387.5
14631,153.1
1225,101.4
2769,158.6
2112,87
5329,150
721,151.9
2605,140.3
2244,296.9
1309,475.8
1621,186.9
2073,311.2
2573,204.1
3224,226.9
6751,257.4
3334,273.9
4430,272.7
2087,199
2453,210.7
1728,193
1086,193.5
867,302.9
1390,188.9
1267,194.4
1547,212.5
1192,205.9
395,175
1904,187.5
3300,213.6
2213,164.2
1242,169.3
3085,262.8
1867,247
2951,313.1
2019,267.4
4567,289
3025,218.6
1893,204.7
1676,225.9
968,240.3
4420,226.4
7174,394.2
4117,289.5
6355,321.1
4910,308.8
1671,178.1
1822,179.5
2830,500.001
1183,52
2741,139.2
2707,94.6
4114,134.4
3639,103.9
11444,500.001
6159,139.3
7490,339.7
2948,247.9
2034,300.4
1565,231.3
4909,500.001
2428,254.4
2534,422.8
1136,425
4778,271.4
1525,186.1
2019,193.8
1668,181.9
1185,170.8
1197,190.6
1423,204.2
1106,350
1495,225
658,200
1105,184.9
977,184.8
1014,172.5
1994,223.6
2986,247.4
1844,235.2
2071,284.8
2355,282.3
1604,283.3
2639,331.6
1568,286.6
2959,268.8
4308,281.9
1481,240.9
1864,231.7
3319,263.3
1741,234.8
2705,316.5
2080,264.5
7754,361.6
3574,355.9
5636,459.2
1834,217.3
656,500
784,500.001
2700,150
1465,93.8
575,187.5
1489,90.2
1560,181.8
1497,122.2
3779,110.6
2604,136
2677,177.5
1930,162.2
9540,389.8
2130,332.4
7397,323
4900,276.2
2952,320.5
957,441
1646,265.5
4759,228.7
2998,150
78,187.5
1007,237.5
1141,182.5
2082,185.3
241,212.5
1345,245.8
1009,162.5
197,200
1283,166.7
1274,220.6
2125,281.1
1575,312
1456,296.6
3627,345.9
1389,283.3
1797,424.6
4613,302.9
3756,320
3410,255.6
4538,263.6
4447,283.3
2714,240.4
5483,250
1529,293.3
1708,356.6
3707,295.2
7281,335.5
2249,260.3
1629,236.5
2461,225
2689,301
1431,289.3
1096,65.8
2966,129.8
1610,329.4
4377,231.8
2179,259.6
2876,259.2
1804,262.9
3631,257.3
2762,226.8
1669,225.8
2174,255.1
1684,174.1
3224,199.7
2189,240.9
2562,330.6
2212,209.5
454,187.5
1067,180.8
3052,340
3104,332.6
828,327.6
616,265
2095,344.7
945,320.5
3597,351.4
5650,337.3
4412,232
3983,255.2
3776,261.1
4258,267.2
2327,272
5046,274.6
4866,405
2614,271.8
5675,322.3
2442,300
817,279.2
541,290
1431,240.1
1220,243.8
724,247.9
2755,234.6
2605,329.5
2034,291.3
5039,339.1
5468,398.8
1078,210
4581,99.5
1320,193.8
2056,193.8
7747,181
2176,100.2
1840,125
1632,166
5332,237.4
452,432.4
1407,157.2
7477,299.4
3742,285.4
1655,291.9
1280,315.6
28258,451.1
7441,193.1
4314,264.4
2016,246.9
3937,252.2
198,137.5
2101,239.2
357,204.2
2009,295.8
836,192.6
1902,165.6
2089,198.4
876,241.1
6035,213.9
1335,345.8
2189,426.9
943,344.6
1260,346.7
3028,308.8
6201,397
3280,253.5
5536,282.1
1306,230.7
3874,258.5
2231,243.2
1265,281.2
6777,279.4
974,236.5
867,234.6
728,254.5
1410,235.4
1001,241.7
1811,249.3
3735,253.8
3044,268
1242,243.8
2124,369.1
2144,364
2616,500.001
3494,452.8
2190,465.8
5323,468
4225,44
1524,154.8
2169,312.6
2085,366.7
227,434.7
2255,461.4
3326,343.5
2564,275
4822,206
2456,225.6
3166,500.001
1354,352.4
5532,243.5
1150,300
148,67.5
1823,234.1
2142,421
1460,167.5
1135,211.3
1377,252.8
2182,229.8
2111,292.5
1111,233.3
6277,234.2
2241,288.2
2422,376.2
1855,255.1
2862,278.1
1103,291.3
1555,260.1
1354,234.2
2574,335.9
4872,500.001
1150,398.5
679,340.6
1522,363.5
6356,283.5
3983,313.9
869,253.8
2351,278
3455,225.7
2201,386.5
844,70.5
1462,91.7
1263,260.9
182,78.6
7973,120.1
10869,81.3
1654,87.1
5765,113.9
2541,288
3421,320.4
2836,500.001
11336,369.2
6875,356.1
2559,269.8
1980,258.2
6473,271.1
5674,442.9
2537,356
3715,305.3
2095,259.6
3936,112.5
906,231.6
1922,244
3142,246.1
3377,229.3
1822,251.1
1893,257.6
1809,330.5
2451,225.8
2364,246.4
4238,307
1680,280.5
1758,332.5
4348,293
1455,262.5
2593,212.5
710,214.1
2859,327.5
1030,236.9
2104,238
3843,264.2
3942,332.8
1484,245.3
2561,363.8
1741,290.5
2210,315.2
4571,221.7
3520,264.3
1738,330.8
3153,500.001
1265,69.8
3011,232.8
4999,142.1
5526,143.1
3360,100.7
2739,259.5
1469,253.6
3153,285.4
7178,450.4
14652,356.7
5721,266
1127,250
10687,333.4
3517,248.9
3994,196.9
2164,137.5
5230,264.1
765,87.5
3236,208.6
3472,235.6
1246,235.5
1421,237.9
832,244.4
5236,256.1
1683,294.7
1866,275.9
1164,263.2
726,270.5
4140,264.6
5641,267.5
4193,293
1503,234.3
3734,260
777,262.5
7027,242.9
1330,181.3
3611,248.7
2906,268.2
3298,332
3109,413.5
1382,405.4
2345,500.001
2387,397.7
1736,407.8
3152,469.9
3553,417.1
701,112.5
1485,139.6
3208,218.8
1415,117.3
3292,140.3
2857,151.7
3035,143.5
7985,158.3
5127,130.6
2691,95.3
3129,210.1
1838,229.2
3418,196.1
4026,181.2
3216,167.8
3084,194.7
3209,500.001
7479,398.2
6488,403.4
3865,425.1
8072,336.5
5106,236
2949,228
2215,218.8
2375,235.9
4211,223.9
5811,223.5
2514,158
3208,238
1032,219.3
2581,261.4
5040,264.5
1755,251.3
1484,279.9
2001,255.4
1461,252.6
3269,288.3
1711,227.7
3890,290.9
4310,365.5
4040,303.4
1240,283
1940,280.4
5018,273.9
3347,286.8
6114,269.1
1408,333.3
1018,371.9
1858,339.3
3032,430.9
4423,476.4
4709,500.001
50,400
922,331.5
1321,390
1343,386.4
4907,229.2
4324,263.8
2846,294.4
1453,89.6
5678,122
2331,126.8
1500,127.2
3685,139.8
1691,210.5
1330,244.1
1433,184.8
4253,246.7
3241,307
1029,500.001
3279,356
5688,312.5
3873,341.3
7241,324.6
1283,431
4342,247.6
8918,254
4924,189.4
1949,196.2
2312,203.2
2277,197
2506,236.4
3761,232.6
4925,230.9
127,112.5
2937,255.5
4841,254.5
815,258.3
1880,269.9
1249,287.1
1955,287.1
3162,266.1
8275,302.1
5775,314.9
7628,267.5
3340,275
5463,277.3
2721,265.3
2427,277.3
4707,296.1
2174,255.1
2892,367.8
2775,496.4
2781,445.9
2073,371.6
990,272.9
2813,252.4
3665,228.5
2849,228.6
4001,234.6
3044,126.7
3027,111.5
1083,101.7
140,112.5
2434,101.1
1697,132.6
3876,129.5
3616,134.8
8778,187.1
2810,98.5
2738,213.2
2987,204.1
5048,126.7
2984,265.9
6290,267.4
9117,351.3
2903,359.1
2498,343.7
2865,399.3
4126,216.9
5133,220.8
2829,223.2
3179,222.7
1651,215.4
1440,254.6
1293,281.9
1582,287.2
1199,252.1
1150,261.1
1054,240
3570,238.7
6649,307.4
1907,294.3
3742,302.4
2645,330.5
9789,279.8
2034,288.3
2248,288.9
3840,335.9
3404,283.2
2120,283
3688,272.6
1182,269.1
2658,298.9
2331,340.7
755,500.001
3574,500.001
3585,396.3
2533,279.9
6787,262.4
2681,215.8
3349,251.9
3209,245.1
3495,258.3
6440,72
1824,250
2728,117.6
146,84.4
1470,132.2
3252,151.7
4138,137.5
263,162.5
2293,184
3320,184.1
2756,200.6
3324,260.4
1248,200
465,188.5
8213,294.8
3666,217
2878,282.5
6462,231.2
5505,269.7
2414,268.6
6647,213.8
3046,227.9
5405,222.2
1845,235.3
3217,226.7
3495,230.7
1797,237.5
2677,261.8
2545,282.2
2321,270.3
1754,298.3
1527,212.2
3249,198.4
3353,315.6
3637,262.9
1802,313.9
2023,285.8
4461,217.7
3285,339.6
4863,342
2930,344.1
2937,273.5
1214,347.8
1527,278
2718,500.001
4034,442.5
1743,500.001
4240,500.001
2023,353
3119,281.5
1592,207
1104,256.3
2113,234.6
5613,215.6
3044,213.2
1275,422.4
1548,67.5
272,98.4
2838,298.4
2509,173.4
2735,118.8
1502,135.6
432,136
1084,118.9
11768,142.9
2062,191.3
2341,165.9
4035,192.3
404,161.3
1192,182
2030,193.2
2491,202.8
3364,179
4071,190.7
2214,339.2
7681,500.001
2206,256.4
4405,295.6
6103,332.4
4133,275.1
1910,298.9
6352,181.7
1542,236.9
5121,81.3
4324,232.4
1236,239.4
2154,229.8
1434,178.1
3534,337
2237,368.3
6012,239.4
2070,411.2
3344,351.5
1716,343.1
4033,338.7
3450,244.5
4211,242.2
3133,346.1
2170,500.001
2782,335.9
1664,415.8
3191,500.001
4154,373.4
2403,304.4
32,137.5
1636,239.2
2502,275
1616,400
2332,58.7
1989,75.8
1592,69.1
1214,75
2344,281.2
3996,175.7
1967,146.2
476,315.2
1176,228.2
4486,189.7
9089,126.6
4132,139.7
1081,131.3
6550,137.9
1900,144.9
1256,161
2001,194
1476,165.5
3259,206.2
3012,211.5
3866,298.2
1619,268
3741,322.3
2077,273.6
2652,330.2
2808,353.6
2638,365.8
10093,367.7
3917,386.6
838,237.5
16199,281.8
3028,158
2563,216.1
2791,256.3
2068,224.2
2572,287.6
1890,287.6
4841,137.5
1976,252.6
2500,222.2
3015,249.5
726,230.4
2213,360.9
2559,167.3
2796,349
2483,346.3
1105,253.6
2517,289.5
3716,323.6
3080,344.2
3108,284
1391,332.7
3136,500.001
2038,500.001
3825,500.001
3340,500.001
2561,500.001
1574,500.001
3852,318.7
4113,308.1
5904,355.3
2548,233
1321,263.1
2403,229.4
1250,265.3
920,232.8
1605,240
1217,326.7
691,388.5
808,216.4
2495,198
2237,99.1
2894,131.6
3440,104.7
2237,126.5
1465,156.9
2965,178.2
2247,161.9
1797,165.5
1474,161.7
2342,171
1205,208.3
3526,237
3516,213.1
3192,267.1
5077,351.2
6349,356.2
3031,287.3
3056,441.4
1879,443.8
6200,359.3
2445,301.1
1633,159.6
1295,154.3
2155,159.8
3052,178.1
1716,214.5
4332,223.4
2015,226.8
2297,239.7
1261,224.6
1889,254.4
5686,327.7
2074,378
1709,335.2
2471,243.8
2785,365.7
3219,354.4
1221,228.4
1036,360.6
2488,344.7
1992,350
2355,332.5
2563,340.1
2134,341.9
1983,354.6
3845,500.001
2550,500.001
3437,500.001
1764,500.001
2411,500.001
2796,500.001
2066,196.4
1818,240
2156,245
1153,212.5
1053,217.5
607,166.7
2568,195.3
775,112.5
1796,96.3
1569,223.9
5114,144
3580,118.5
4617,108.5
1940,101.1
3334,134.8
1104,157.7
3577,178.3
1755,166.6
3103,169.3
2842,138.2
1254,148.9
1209,156.3
1613,151.1
3968,166.7
2636,162.5
1955,202.3
3287,220.5
5541,279.3
4712,344.8
3318,358.8
3521,358.7
3025,390.6
3004,494
200,340
2072,198.7
1298,209.5
2964,221.2
1383,161.4
1409,164.9
4371,256
4981,220.2
8444,240.3
3087,217.3
9167,284.8
2918,178.2
1867,186
4458,208
1746,183.3
2600,250.2
2667,252.4
2966,256
2123,284.8
1269,325
3402,500.001
2490,411.9
2697,367.4
3095,352.1
3811,311.4
5404,451.8
1165,342.4
1755,231.2
5132,404.8
2131,409.1
3007,326.3
3583,335.3
3118,500.001
3752,500.001
4350,500.001
2892,500.001
2010,190.9
4650,322
2077,440.5
2817,255.4
403,262.5
924,234.4
337,225
1607,216.1
2677,232.6
2502,70
1446,92.8
1113,83.6
3304,130.6
8517,129.6
3082,105.9
582,125
1214,94.2
1176,92.2
1203,110.4
2081,92.9
2761,87.5
3077,91.1
2675,139.9
2765,136.2
1504,134.5
2470,160.9
2587,175
1143,151.8
2913,106.3
1653,163.1
866,197.1
5732,231.4
5467,275.8
2423,349.1
1694,254.2
3000,332.6
2419,350
2031,299.2
952,226.7
1307,241.9
899,190.4
657,204.2
1540,193.2
3314,238.5
1727,243.6
14917,269.8
3170,291.7
2145,223.8
2316,190.4
4458,218.5
407,156.3
2850,273.6
1125,252.8
2757,311.6
5135,430.1
3250,431.6
1582,370.1
3081,432.6
1994,447.3
2590,225
4475,396.2
3694,271.5
2690,474.7
2826,431.4
2476,393.8
3388,355.1
3807,411.3
2366,345.9
3625,500.001
4973,500.001
1521,500.001
467,261.5
4977,312.3
797,367.6
1901,253.1
792,238.6
1302,266.4
1193,237.5
2695,362.3
1294,223.9
538,196.4
1149,206.4
1438,202
1862,263.8
1987,265.8
1064,61.5
1005,225
1070,98.9
199,105.4
1336,99
2476,136.4
1085,75
60,250
2190,159.8
1408,169.4
3513,182
5175,144.6
563,190.8
4162,179.3
2105,227.8
4274,266.5
12713,234.7
4498,321.2
2676,335.7
4125,271
1677,310.6
2296,397.5
2015,240.7
7518,216.8
1642,163.9
6243,212.5
10648,278.2
4247,211.3
4209,223.1
347,350
1875,336.5
3200,450
1365,291.4
2687,324.2
1733,406.8
2621,409.7
2494,388.1
2515,423.9
1443,416.5
2052,416.3
3674,436.4
4111,500.001
1065,146.3
2428,263.8
3363,294.1
971,226.5
2232,276
3057,101
1435,68.4
6920,171.3
1248,105.9
1818,99
1562,107.2
1319,137.5
2445,87.5
1784,189.6
7136,182
2213,186.4
4005,235.7
5393,232.8
5869,216.1
4985,114.3
4781,340.9
7475,186.5
14316,341.6
3596,412.5
1893,231.6
3882,180.7
1227,158.2
1468,158.2
1160,146.1
1655,350
1939,169.2
6711,208.9
3009,235.3
1726,231.7
5159,234.4
8112,253.4
18,375
1798,470
3401,500.001
2510,322.7
3058,500.001
2693,327.5
1747,500.001
1795,381.8
2040,500.001
3435,451.4
2057,288.3
1945,498.8
3033,380.8
5488,500.001
1547,131.3
65,258.3
2721,73.2
3053,245.8
6761,173.4
1173,197.7
7937,129.8
3310,166.9
6915,186.1
1705,211.8
1692,197.1
2199,190
1454,265.7
2639,205.1
1260,220.8
1544,226
7201,252.1
3872,225
1550,292.5
1731,259.8
757,263.3
3410,266.8
1077,387.2
1025,155
1102,206.3
3204,295.2
1808,254.9
2879,241.5
1420,232.5
3400,223.2
5914,190.5
2304,203.8
1815,218.1
2104,165.3
2932,210.8
3239,230.6
5031,179.3
3300,161.8
4524,190.9
5861,134.9
1931,168.1
2784,157.6
2329,177.6
2578,222
1893,213.7
1644,244.3
1606,247
8647,318.3
14014,273.5
4599,225
1184,322.3
3352,262.5
2940,192.2
1169,330.3
1695,352.5
1465,289.3
1272,280.2
2937,473.5
3770,457.5
4612,500.001
3244,500.001
1579,500.001
1447,500.001
1172,500.001
1208,500.001
2173,420
4401,500.001
5639,270
1634,232.3
2611,94
6718,305.2
4657,199.9
9135,266
1043,235.6
3173,243
4043,233.2
2377,250
1733,264.9
3018,283.9
2405,73.4
1320,500.001
2045,500.001
3866,340.4
3716,220.9
1663,227
2718,259.3
3402,209.9
1575,181
2350,195.7
848,190.8
2607,184.1
1167,275
3051,242.2
493,160
1997,166.6
5018,161.9
786,182.7
1340,172
1116,177.9
1793,156.6
517,156.9
1619,164.7
691,192.6
767,176
1826,206.5
2485,157.3
2261,203.9
3046,191.7
3349,236.5
2576,254.4
1896,288.9
766,316.7
1750,308.7
3565,277
1115,334.3
1498,307.1
2292,340
2210,342.4
857,366.7
782,383.9
1199,373.4
2771,353.6
830,342.9
1229,465
2717,500.001
2181,500.001
2398,500.001
1643,500.001
2597,500.001
2560,368.9
2268,485.3
427,500.001
506,273.9
1541,204.8
2800,220.9
4682,203.7
4019,62.9
4169,65.5
10191,204.2
3073,205.4
5381,211
5303,294.1
6895,273.2
9576,306.9
880,406.5
5484,402.6
2663,266.4
1843,253.5
2053,241.8
1751,263.9
4296,188.3
1415,190.9
1834,170.3
1382,197.5
2333,205.6
1252,175
2069,153.5
2431,154
1340,135.4
1160,158.3
1184,193.8
2630,195.2
1885,173.1
1180,172.6
1578,184.2
1213,174.1
1457,189.5
385,147.9
4874,229.8
1480,284.1
1476,274
753,266.7
1575,264.7
3218,182.7
3983,275
748,290.6
1035,359
1508,365.6
1722,261.3
2165,442.1
1269,500.001
2269,500.001
1550,500.001
1795,500.001
1502,500.001
2637,231.6
695,222.6
3581,214.3
633,72.7
2516,58.4
1320,77.1
7367,195
4308,159.7
4326,269.6
1374,235.5
3796,228.2
3282,310.3
3701,367.1
2599,330.2
6740,252.5
2973,209.2
2341,157.1
746,178.4
3115,195.8
1779,180.9
1352,196.9
3659,150.5
901,149.7
1305,185.3
686,162.1
656,200.6
1954,152.6
2538,194.4
1784,206.7
2172,180.9
9963,187.2
6277,343.3
3410,165.6
514,181.3
1755,293.5
1085,276
1860,354.5
2471,500.001
1117,353.1
4167,500.001
2224,500.001
2511,500.001
1433,500.001
808,273.3
1065,91.7
1345,129.4
1313,116.1
3424,212.6
3913,206.7
2864,287.7
4371,297.3
4005,348.2
3398,314.2
5130,369.9
4569,206.8
1298,170.4
2693,137.5
1472,160.9
2444,155.2
1976,170.2
1035,167.2
2110,187.5
3028,165.4
1755,172.7
4335,331.6
3592,197.9
1487,197.6
2016,376.6
3905,463.7
3584,451.3
3058,417.8
2712,443.8
1641,432.9
1994,266.4
1660,500.001
3598,500.001
3638,500.001
1477,500.001
1575,500.001
189,500.001
3337,315.8
1950,82.3
4006,77.2
1738,135.7
1300,126.5
2225,172.4
1660,225.4
4949,500.001
3227,257.1
2785,433.3
5252,454.1
2269,364.5
4048,416.5
1809,250
1164,152.1
1037,167.9
3495,144.9
2495,159.9
2488,179.9
2681,179.1
2179,180.6
1553,196.4
2412,191.1
1958,148.9
3429,184.7
162,137.5
432,228.1
880,159.4
2974,406.3
1509,373.4
3212,425.5
3262,398.1
2607,373.1
2445,362.1
2892,360.9
3514,500.001
2356,500.001
3561,500.001
1443,500.001
1617,500.001
436,500.001
1602,185.1
2419,206.9
1397,239.6
1401,94.3
3832,59.2
1538,170.2
2378,166
2123,144.8
2821,150.8
744,350
1820,426.1
2459,293
3266,275.4
768,330
414,311.1
4400,248.9
1996,341.8
2315,186.2
2183,243.5
1134,371.2
1613,188.9
1421,180
3046,183.7
3516,218
1131,161.7
2380,271.3
2457,182.8
1676,179.4
3592,179.9
1748,184
2012,181.6
1480,166.7
1630,173.4
1576,159.4
1321,159.6
3233,500.001
2295,500.001
1287,500.001
3004,500.001
2390,397.4
2835,446.6
4398,431.9
3982,314.1
4787,440.9
6027,461.2
3385,500.001
991,350
419,87.5
3273,176.1
3401,143.1
3794,150.6
1625,133.9
1760,178.3
6986,394.4
6201,314
9147,389.9
2229,279.1
1513,252.8
690,195.5
1071,204.2
2024,264.7
2264,235.1
1723,218.4
1397,202.7
786,218.9
3094,181.7
3905,166.8
1266,194.1
1463,187.2
1571,189.1
2141,178.4
2976,210.3
3337,219.2
3342,186.9
3156,188.3
1487,196.2
30,500.001
1210,148.9
3373,156.6
2081,160.6
5580,189
3841,500.001
2074,500.001
3117,500.001
1944,500.001
1383,500.001
1327,500.001
206,265
2859,500.001
11294,500.001
2420,334
1625,328.8
3008,195.8
2804,168.5
1823,196.9
2898,183.5
1394,219
1494,187.5
1325,118
1383,122
856,130.6
1028,275
3758,245.4
2215,141.7
1190,198.3
1616,210.9
4169,157.4
998,191.5
5778,202.7
1468,192.6
1464,194.7
1670,183.6
1246,184.6
1545,192.9
1501,197.3
2632,205.2
2261,213.4
2472,198.1
1295,326.4
1803,500.001
1995,379.6
906,500.001
4198,308.6
568,500.001
2117,500.001
2063,500.001
1945,500.001
1400,500.001
2600,476.3
11709,375
3558,404.8
473,475
3814,500.001
1288,69.6
707,85
6360,190.3
1888,185.1
2434,208.3
1800,196.1
1779,434.5
3359,404.3
4596,370.2
12842,371
977,156.3
1256,161.9
2324,176
1583,145.8
1827,164.3
2781,155.5
954,142.9
617,111.1
1227,95.2
2457,91.7
1790,107.9
771,143.4
824,98.2
1029,129.5
1097,103.1
1534,109.4
2260,198.2
1114,175
1699,171.6
2229,137.5
1507,191
2239,190.4
1719,193.5
1097,194.6
1480,205.7
2581,341.7
3687,162.6
2068,417.8
2663,410.2
196,412.5
4234,425
2926,356
2207,402.5
2199,405.9
4448,500.001
6422,202.3
1782,79.1
1631,59
2352,57.4
1566,60.8
18392,229.2
2125,219.7
3515,187.1
3626,423.2
3633,401.8
1261,438
653,144
893,140.6
1524,157.3
1612,141.9
2424,90.7
3326,135.3
2118,107.9
1594,90.6
1685,94.8
1764,98.2
1280,89.3
1751,90
998,100.4
1218,88.8
1587,98.3
1257,92.3
992,85.1
1379,91.8
463,97.2
769,84.2
1026,107.6
818,101.6
1613,97.7
1223,92.5
1555,183.3
1473,86.5
1692,158.3
1369,159.7
3783,166.3
3008,165
2262,212.6
2427,352.7
2312,500.001
1025,500.001
1828,500.001
3924,387.5
1952,68.2
1387,59.5
4157,67.5
1658,85.4
1471,81.6
1743,146.9
407,216.7
1953,393
4093,161.3
4976,201.8
7200,500.001
4760,500.001
4845,499
542,354.2
4449,399.7
1643,336.7
292,483.3
1355,318.2
2317,285.8
2109,208.1
617,253
1642,160.7
1985,136.7
2744,96.2
1748,100
2107,120.1
1180,97.3
909,97.5
754,93.8
1187,89.5
2308,96.7
2018,91.2
1575,107
941,87.1
990,82
330,80.7
1036,84.6
1047,82.1
2103,88.9
541,83.5
504,90.5
548,79.7
1498,156.7
726,157.5
2562,178.9
2087,187.8
2848,500.001
2529,500.001
2061,460.2
5257,394.3
2237,500.001
1034,500.001
2750,73.6
1548,55
2467,53.5
4179,65.6
2679,58.7
462,53
7854,214.8
614,166.3
3000,217.5
1617,392.6
1791,368.9
1326,335.2
1835,365.9
1813,263.4
1694,257.3
1938,246.9
968,179.9
954,172.8
1229,198.1
2718,231.8
3144,140.5
2492,164.4
2198,156.5
1070,166.9
1026,160
1183,174.2
2329,151.2
2170,143.9
1852,101.4
932,92.3
2036,89.3
2024,94.7
1368,91.4
995,74.1
921,72.5
1493,81.8
1293,85.8
1126,82.8
856,81.8
2207,81.4
707,83.4
847,87.1
1528,84.7
886,267
5419,500.001
1636,464.6
4402,500.001
3383,500.001
